Entity,Year,Annual CO₂ emissions (per capita)
Liberia,1986,0.31314218
Liberia,1987,0.31905928
Liberia,1988,0.33069843
Liberia,1989,0.26197204
Liberia,1990,0.20513111
Liberia,1991,0.19143982
Liberia,1992,0.18898545
Liberia,1993,0.19363579
Liberia,1994,0.19315256
Liberia,1995,0.1918144
Liberia,1996,0.19149508
Liberia,1997,0.18491349
Liberia,1998,0.17716579
Liberia,1999,0.13330494
Liberia,2000,0.13618806
Liberia,2001,0.13843319
Liberia,2002,0.13960047
Liberia,2003,0.14884648
Liberia,2004,0.17310685
Liberia,2005,0.19708438
Liberia,2006,0.19271965
Liberia,2007,0.17037874
Liberia,2008,0.13891695
Liberia,2009,0.13238265
Liberia,2010,0.1747463
Liberia,2011,0.19396219
Liberia,2012,0.2092416
Liberia,2013,0.19557683
Liberia,2014,0.16071093
Liberia,2015,0.14981525
Liberia,2016,0.13532034
Liberia,2017,0.13826382
Liberia,2018,0.12250325
Liberia,2019,0.18471907
Liberia,2020,0.15140018
Liberia,2021,0.14879552
Liberia,2022,0.1474119
Liberia,2023,0.14036113
Libya,1950,0.12629725
Libya,1951,0.14715604
Libya,1952,0.14184068
Libya,1953,0.21056546
Libya,1954,0.24868847
Libya,1955,0.34534237
Libya,1956,0.25704062
Libya,1957,0.23437653
Libya,1958,0.25504166
Libya,1959,0.30151835
Libya,1960,0.46387452
Libya,1961,0.7678201
Libya,1962,0.646095
Libya,1963,0.864837
Libya,1964,0.3781744
Libya,1965,0.56260675
Libya,1966,1.4208025
Libya,1967,9.742166
Libya,1968,15.421502
Libya,1969,17.635506
Libya,1970,15.51226
Libya,1971,10.043365
Libya,1972,6.8372188
Libya,1973,6.298237
Libya,1974,3.839195
Libya,1975,4.498691
Libya,1976,6.57353
Libya,1977,7.009645
Libya,1978,6.9305463
Libya,1979,8.017314
Libya,1980,7.820668
Libya,1981,7.916176
Libya,1982,8.206009
Libya,1983,8.106131
Libya,1984,7.4931774
Libya,1985,7.9519224
Libya,1986,8.43726
Libya,1987,7.8330894
Libya,1988,8.533007
Libya,1989,8.535481
Libya,1990,8.214214
Libya,1991,9.378635
Libya,1992,7.9788713
Libya,1993,8.178385
Libya,1994,10.651164
Libya,1995,11.126528
Libya,1996,10.817739
Libya,1997,10.223707
Libya,1998,10.047866
Libya,1999,9.63205
Libya,2000,10.0356045
Libya,2001,9.829333
Libya,2002,9.535499
Libya,2003,9.872539
Libya,2004,9.910034
Libya,2005,9.555894
Libya,2006,8.992503
Libya,2007,7.2721925
Libya,2008,7.9705105
Libya,2009,8.108939
Libya,2010,9.102793
Libya,2011,8.440933
Libya,2012,9.969848
Libya,2013,8.143893
Libya,2014,10.634219
Libya,2015,9.590622
Libya,2016,9.072769
Libya,2017,10.325419
Libya,2018,9.537564
Libya,2019,10.969283
Libya,2020,4.859569
Libya,2021,7.924283
Libya,2022,7.966225
Libya,2023,8.346452
Liechtenstein,1959,0.72495353
Liechtenstein,1960,0.937777
Liechtenstein,1961,1.0017226
Liechtenstein,1962,1.0065526
Liechtenstein,1963,1.0619519
Liechtenstein,1964,3.1725602
Liechtenstein,1965,3.3612397
Liechtenstein,1966,3.2065074
Liechtenstein,1967,3.1050477
Liechtenstein,1968,3.6804068
Liechtenstein,1969,4.249139
Liechtenstein,1970,5.254177
Liechtenstein,1971,5.387297
Liechtenstein,1972,4.891234
Liechtenstein,1973,6.0120635
Liechtenstein,1974,4.791451
Liechtenstein,1975,5.9301553
Liechtenstein,1976,5.669551
Liechtenstein,1977,6.357408
Liechtenstein,1978,6.244532
Liechtenstein,1979,5.2888246
Liechtenstein,1980,6.295955
Liechtenstein,1981,5.825571
Liechtenstein,1982,4.0180397
Liechtenstein,1983,4.98581
Liechtenstein,1984,5.1276636
Liechtenstein,1985,6.3087983
Liechtenstein,1986,7.132534
Liechtenstein,1987,4.8701653
Liechtenstein,1988,6.3660383
Liechtenstein,1989,6.5641727
Liechtenstein,1990,6.8912477
Liechtenstein,1991,7.051813
Liechtenstein,1992,6.965903
Liechtenstein,1993,7.1319027
Liechtenstein,1994,6.5774136
Liechtenstein,1995,6.5854616
Liechtenstein,1996,6.5485992
Liechtenstein,1997,6.851227
Liechtenstein,1998,7.098941
Liechtenstein,1999,6.9258704
Liechtenstein,2000,6.5534434
Liechtenstein,2001,6.423621
Liechtenstein,2002,6.524078
Liechtenstein,2003,6.7386003
Liechtenstein,2004,6.6757174
Liechtenstein,2005,6.6026354
Liechtenstein,2006,6.612904
Liechtenstein,2007,5.704537
Liechtenstein,2008,6.1973805
Liechtenstein,2009,5.753929
Liechtenstein,2010,5.304222
Liechtenstein,2011,4.877283
Liechtenstein,2012,5.0675397
Liechtenstein,2013,5.2211347
Liechtenstein,2014,4.3401694
Liechtenstein,2015,4.275004
Liechtenstein,2016,3.9862194
Liechtenstein,2017,4.1181493
Liechtenstein,2018,3.751673
Liechtenstein,2019,3.878559
Liechtenstein,2020,3.6624002
Liechtenstein,2021,3.7388897
Liechtenstein,2022,3.9025886
Liechtenstein,2023,3.9732652
Lithuania,1830,0.00021177702
Lithuania,1831,0.0002502128
Lithuania,1832,0.00016473809
Lithuania,1833,0.00020265832
Lithuania,1850,0.0009781346
Lithuania,1855,0.002754789
Lithuania,1858,0.0037017108
Lithuania,1859,0.0038685855
Lithuania,1860,0.0050376034
Lithuania,1861,0.006305299
Lithuania,1862,0.0056054327
Lithuania,1863,0.0057837972
Lithuania,1864,0.0063925134
Lithuania,1865,0.006021332
Lithuania,1866,0.018747132
Lithuania,1867,0.021199806
Lithuania,1868,0.017380767
Lithuania,1869,0.023233276
Lithuania,1870,0.024844736
Lithuania,1871,0.03305231
Lithuania,1872,0.033437274
Lithuania,1873,0.030924631
Lithuania,1874,0.036988843
Lithuania,1875,0.04195234
Lithuania,1876,0.051324822
Lithuania,1877,0.05161495
Lithuania,1878,0.06647087
Lithuania,1879,0.06720929
Lithuania,1880,0.07769235
Lithuania,1881,0.080636635
Lithuania,1882,0.08369579
Lithuania,1883,0.093869865
Lithuania,1884,0.09391558
Lithuania,1885,0.10080133
Lithuania,1886,0.10187492
Lithuania,1887,0.10622722
Lithuania,1888,0.1091857
Lithuania,1889,0.11619496
Lithuania,1890,0.12966657
Lithuania,1891,0.14068379
Lithuania,1892,0.14674287
Lithuania,1893,0.16948803
Lithuania,1894,0.17010188
Lithuania,1895,0.19259855
Lithuania,1896,0.19320245
Lithuania,1897,0.22012113
Lithuania,1898,0.24326974
Lithuania,1899,0.2780935
Lithuania,1900,0.31042692
Lithuania,1901,0.31404477
Lithuania,1902,0.29888907
Lithuania,1903,0.2881022
Lithuania,1904,0.31585836
Lithuania,1905,0.27782673
Lithuania,1906,0.31226787
Lithuania,1907,0.34466186
Lithuania,1908,0.34171346
Lithuania,1909,0.35845363
Lithuania,1910,0.35218266
Lithuania,1911,0.36878243
Lithuania,1912,0.4254118
Lithuania,1913,0.47467816
Lithuania,1914,0.44003803
Lithuania,1915,0.4148605
Lithuania,1916,0.45417345
Lithuania,1917,0.42933488
Lithuania,1918,0.17587534
Lithuania,1919,0.15327132
Lithuania,1920,0.14160188
Lithuania,1921,0.15447278
Lithuania,1922,0.18815221
Lithuania,1923,0.20613207
Lithuania,1924,0.24356714
Lithuania,1925,0.23842007
Lithuania,1926,0.3426056
Lithuania,1927,0.42244735
Lithuania,1928,0.4614391
Lithuania,1929,0.4938997
Lithuania,1930,0.67069757
Lithuania,1931,0.803099
Lithuania,1932,0.90136266
Lithuania,1933,1.0072031
Lithuania,1934,1.216272
Lithuania,1935,1.3738332
Lithuania,1936,1.5717674
Lithuania,1937,1.607338
Lithuania,1938,1.6952665
Lithuania,1939,1.7134365
Lithuania,1940,2.0487902
Lithuania,1941,1.7955519
Lithuania,1942,0.978983
Lithuania,1943,1.017185
Lithuania,1944,1.4685557
Lithuania,1945,1.5421494
Lithuania,1946,1.721405
Lithuania,1947,2.061693
Lithuania,1948,2.1807466
Lithuania,1949,2.4654858
Lithuania,1950,2.875954
Lithuania,1951,3.0813339
Lithuania,1952,3.263186
Lithuania,1953,3.412492
Lithuania,1954,3.681125
Lithuania,1955,4.124442
Lithuania,1956,4.470691
Lithuania,1957,4.829126
Lithuania,1958,5.084488
Lithuania,1959,5.2592516
Lithuania,1960,5.3841143
Lithuania,1961,5.470292
Lithuania,1962,5.6658726
Lithuania,1963,6.0019016
Lithuania,1964,6.304063
Lithuania,1965,6.605756
Lithuania,1966,6.895615
Lithuania,1967,7.134544
Lithuania,1968,7.2587895
Lithuania,1969,7.4846992
Lithuania,1970,7.7943134
Lithuania,1971,8.196372
Lithuania,1972,8.547983
Lithuania,1973,8.8405075
Lithuania,1974,9.111298
Lithuania,1975,9.507137
Lithuania,1976,9.793257
Lithuania,1977,10.048243
Lithuania,1978,10.323211
Lithuania,1979,10.335854
Lithuania,1980,10.670782
Lithuania,1981,10.416799
Lithuania,1982,10.539222
Lithuania,1983,10.615694
Lithuania,1984,10.630683
Lithuania,1985,11.362558
Lithuania,1986,10.027097
Lithuania,1987,9.936954
Lithuania,1988,9.92251
Lithuania,1989,9.953952
Lithuania,1990,9.681283
Lithuania,1991,10.227331
Lithuania,1992,5.7344737
Lithuania,1993,4.4440103
Lithuania,1994,4.323587
Lithuania,1995,4.161117
Lithuania,1996,4.3823657
Lithuania,1997,4.253133
Lithuania,1998,4.5190315
Lithuania,1999,3.8278244
Lithuania,2000,3.393477
Lithuania,2001,3.6364205
Lithuania,2002,3.688002
Lithuania,2003,3.7171621
Lithuania,2004,3.935744
Lithuania,2005,4.184141
Lithuania,2006,4.3533397
Lithuania,2007,4.8025327
Lithuania,2008,4.6766033
Lithuania,2009,4.065727
Lithuania,2010,4.4660387
Lithuania,2011,4.6197767
Lithuania,2012,4.7130303
Lithuania,2013,4.4551983
Lithuania,2014,4.3928776
Lithuania,2015,4.5043416
Lithuania,2016,4.585339
Lithuania,2017,4.7079244
Lithuania,2018,4.80661
Lithuania,2019,4.904179
Lithuania,2020,4.851269
Lithuania,2021,4.956657
Lithuania,2022,4.5641627
Lithuania,2023,4.366298
Low-income countries,1905,0.00017616761
Low-income countries,1909,0.0018863296
Low-income countries,1910,0.0023608976
Low-income countries,1911,0.002784682
Low-income countries,1912,0.0034589518
Low-income countries,1913,0.0039894837
Low-income countries,1914,0.0056582596
Low-income countries,1915,0.007000777
Low-income countries,1916,0.0057666562
Low-income countries,1918,0.0055709705
Low-income countries,1919,0.006537513
Low-income countries,1920,0.008467396
Low-income countries,1921,0.009101564
Low-income countries,1922,0.010103705
Low-income countries,1923,0.012789126
Low-income countries,1924,0.013930189
Low-income countries,1925,0.020173943
Low-income countries,1926,0.022177128
Low-income countries,1927,0.023197098
Low-income countries,1928,0.02645311
Low-income countries,1929,0.02983327
Low-income countries,1930,0.029067477
Low-income countries,1931,0.02881026
Low-income countries,1932,0.03163906
Low-income countries,1933,0.036172047
Low-income countries,1934,0.04772937
Low-income countries,1935,0.055402633
Low-income countries,1936,0.0644856
Low-income countries,1937,0.06934662
Low-income countries,1938,0.09117199
Low-income countries,1939,0.11717393
Low-income countries,1940,0.1479438
Low-income countries,1941,0.16320647
Low-income countries,1942,0.17837259
Low-income countries,1943,0.17162411
Low-income countries,1944,0.17823003
Low-income countries,1945,0.002960173
Low-income countries,1946,0.0043376093
Low-income countries,1947,0.004519741
Low-income countries,1948,0.01702134
Low-income countries,1949,0.021430597
Low-income countries,1950,0.048349917
Low-income countries,1951,0.052690238
Low-income countries,1952,0.059094667
Low-income countries,1953,0.06878303
Low-income countries,1954,0.13621971
Low-income countries,1955,0.15587635
Low-income countries,1956,0.16783667
Low-income countries,1957,0.19609447
Low-income countries,1958,0.2168103
Low-income countries,1959,0.25124347
Low-income countries,1960,0.29187924
Low-income countries,1961,0.29932147
Low-income countries,1962,0.33000156
Low-income countries,1963,0.33519527
Low-income countries,1964,0.35971722
Low-income countries,1965,0.41490662
Low-income countries,1966,0.4364805
Low-income countries,1967,0.4565879
Low-income countries,1968,0.5650258
Low-income countries,1969,0.5618273
Low-income countries,1970,0.5894484
Low-income countries,1971,0.78142667
Low-income countries,1972,0.6535474
Low-income countries,1973,0.68829745
Low-income countries,1974,0.70223886
Low-income countries,1975,0.7136606
Low-income countries,1976,0.71356374
Low-income countries,1977,0.7241217
Low-income countries,1978,0.6832067
Low-income countries,1979,0.71739644
Low-income countries,1980,0.71400225
Low-income countries,1981,0.72475666
Low-income countries,1982,0.70940167
Low-income countries,1983,0.74673206
Low-income countries,1984,0.7847468
Low-income countries,1985,0.79806954
Low-income countries,1986,0.83052385
Low-income countries,1987,0.89939004
Low-income countries,1988,0.9727408
Low-income countries,1989,0.97206956
Low-income countries,1990,0.644712
Low-income countries,1991,0.62043035
Low-income countries,1992,0.5530841
Low-income countries,1993,0.5107517
Low-income countries,1994,0.4803446
Low-income countries,1995,0.4589268
Low-income countries,1996,0.42500055
Low-income countries,1997,0.41639394
Low-income countries,1998,0.40339607
Low-income countries,1999,0.41806516
Low-income countries,2000,0.42094046
Low-income countries,2001,0.41563922
Low-income countries,2002,0.3748248
Low-income countries,2003,0.416273
Low-income countries,2004,0.40934652
Low-income countries,2005,0.40860072
Low-income countries,2006,0.4149486
Low-income countries,2007,0.41384083
Low-income countries,2008,0.42621046
Low-income countries,2009,0.41327685
Low-income countries,2010,0.40142432
Low-income countries,2011,0.3589242
Low-income countries,2012,0.32251915
Low-income countries,2013,0.2968389
Low-income countries,2014,0.29620904
Low-income countries,2015,0.2536766
Low-income countries,2016,0.25869516
Low-income countries,2017,0.31914872
Low-income countries,2018,0.30634904
Low-income countries,2019,0.31532088
Low-income countries,2020,0.2950749
Low-income countries,2021,0.2781096
Low-income countries,2022,0.2686627
Low-income countries,2023,0.26692328
Lower-middle-income countries,1830,0.0000019944712
Lower-middle-income countries,1831,0.0000023824175
Lower-middle-income countries,1832,0.0000015793495
Lower-middle-income countries,1833,0.0000019686925
Lower-middle-income countries,1850,0.000011283769
Lower-middle-income countries,1855,0.000033533637
Lower-middle-income countries,1858,0.0011312921
Lower-middle-income countries,1859,0.001792123
Lower-middle-income countries,1860,0.0018183716
Lower-middle-income countries,1861,0.0014319082
Lower-middle-income countries,1862,0.0015717909
Lower-middle-income countries,1863,0.0017180793
Lower-middle-income countries,1864,0.0016332979
Lower-middle-income countries,1865,0.001608555
Lower-middle-income countries,1866,0.0019594918
Lower-middle-income countries,1867,0.00029852762
Lower-middle-income countries,1868,0.0002569672
Lower-middle-income countries,1869,0.00033668175
Lower-middle-income countries,1870,0.00035876973
Lower-middle-income countries,1871,0.00049046916
Lower-middle-income countries,1872,0.0005156017
Lower-middle-income countries,1873,0.0004930145
Lower-middle-income countries,1874,0.0005747549
Lower-middle-income countries,1875,0.0006617755
Lower-middle-income countries,1876,0.00082819245
Lower-middle-income countries,1877,0.00083770306
Lower-middle-income countries,1878,0.0056203515
Lower-middle-income countries,1879,0.0054257317
Lower-middle-income countries,1880,0.006107718
Lower-middle-income countries,1881,0.0060392558
Lower-middle-income countries,1882,0.006977744
Lower-middle-income countries,1883,0.007695182
Lower-middle-income countries,1884,0.008395615
Lower-middle-income countries,1885,0.007763013
Lower-middle-income countries,1886,0.008453583
Lower-middle-income countries,1887,0.009215334
Lower-middle-income countries,1888,0.010066124
Lower-middle-income countries,1889,0.0115011595
Lower-middle-income countries,1890,0.012683338
Lower-middle-income countries,1891,0.0136597045
Lower-middle-income countries,1892,0.015311239
Lower-middle-income countries,1893,0.017401163
Lower-middle-income countries,1894,0.016766567
Lower-middle-income countries,1895,0.020128261
Lower-middle-income countries,1896,0.021861885
Lower-middle-income countries,1897,0.024171289
Lower-middle-income countries,1898,0.026859604
Lower-middle-income countries,1899,0.029752312
Lower-middle-income countries,1900,0.034029137
Lower-middle-income countries,1901,0.03676767
Lower-middle-income countries,1902,0.0390606
Lower-middle-income countries,1903,0.03986462
Lower-middle-income countries,1904,0.044645663
Lower-middle-income countries,1905,0.044620033
Lower-middle-income countries,1906,0.050823208
Lower-middle-income countries,1907,0.056031827
Lower-middle-income countries,1908,0.06271585
Lower-middle-income countries,1909,0.061369203
Lower-middle-income countries,1910,0.060187414
Lower-middle-income countries,1911,0.06269143
Lower-middle-income countries,1912,0.071276866
Lower-middle-income countries,1913,0.07840762
Lower-middle-income countries,1914,0.07954155
Lower-middle-income countries,1915,0.08179026
Lower-middle-income countries,1916,0.08392303
Lower-middle-income countries,1917,0.08700088
Lower-middle-income countries,1918,0.092216015
Lower-middle-income countries,1919,0.09850988
Lower-middle-income countries,1920,0.081829466
Lower-middle-income countries,1921,0.08813856
Lower-middle-income countries,1922,0.08608531
Lower-middle-income countries,1923,0.088708
Lower-middle-income countries,1924,0.09491746
Lower-middle-income countries,1925,0.09426492
Lower-middle-income countries,1926,0.095628925
Lower-middle-income countries,1927,0.10101291
Lower-middle-income countries,1928,0.10723304
Lower-middle-income countries,1929,0.109139174
Lower-middle-income countries,1930,0.11157025
Lower-middle-income countries,1931,0.10247295
Lower-middle-income countries,1932,0.09672417
Lower-middle-income countries,1933,0.09523929
Lower-middle-income countries,1934,0.10498212
Lower-middle-income countries,1935,0.10973615
Lower-middle-income countries,1936,0.11182615
Lower-middle-income countries,1937,0.120818384
Lower-middle-income countries,1938,0.12971681
Lower-middle-income countries,1939,0.13004449
Lower-middle-income countries,1940,0.13969682
Lower-middle-income countries,1941,0.13905095
Lower-middle-income countries,1942,0.12093706
Lower-middle-income countries,1943,0.10919958
Lower-middle-income countries,1944,0.11539747
Lower-middle-income countries,1945,0.12196164
Lower-middle-income countries,1946,0.12413956
Lower-middle-income countries,1947,0.12976843
Lower-middle-income countries,1948,0.13549817
Lower-middle-income countries,1949,0.1466479
Lower-middle-income countries,1950,0.195449
Lower-middle-income countries,1951,0.20259315
Lower-middle-income countries,1952,0.21297517
Lower-middle-income countries,1953,0.21437156
Lower-middle-income countries,1954,0.22448103
Lower-middle-income countries,1955,0.2397911
Lower-middle-income countries,1956,0.24549918
Lower-middle-income countries,1957,0.26422068
Lower-middle-income countries,1958,0.2739057
Lower-middle-income countries,1959,0.27990854
Lower-middle-income countries,1960,0.29869503
Lower-middle-income countries,1961,0.3069087
Lower-middle-income countries,1962,0.32495525
Lower-middle-income countries,1963,0.34327576
Lower-middle-income countries,1964,0.34975114
Lower-middle-income countries,1965,0.37427795
Lower-middle-income countries,1966,0.3887045
Lower-middle-income countries,1967,0.38458383
Lower-middle-income countries,1968,0.40018368
Lower-middle-income countries,1969,0.40928
Lower-middle-income countries,1970,0.42749834
Lower-middle-income countries,1971,0.44573238
Lower-middle-income countries,1972,0.46097282
Lower-middle-income countries,1973,0.47910926
Lower-middle-income countries,1974,0.48778188
Lower-middle-income countries,1975,0.4927761
Lower-middle-income countries,1976,0.50006443
Lower-middle-income countries,1977,0.5067177
Lower-middle-income countries,1978,0.5075047
Lower-middle-income countries,1979,0.53238255
Lower-middle-income countries,1980,0.54135334
Lower-middle-income countries,1981,0.5478125
Lower-middle-income countries,1982,0.5512388
Lower-middle-income countries,1983,0.5608175
Lower-middle-income countries,1984,0.56265
Lower-middle-income countries,1985,0.5858212
Lower-middle-income countries,1986,0.59724015
Lower-middle-income countries,1987,0.60606104
Lower-middle-income countries,1988,0.63169163
Lower-middle-income countries,1989,0.63293076
Lower-middle-income countries,1990,0.6462823
Lower-middle-income countries,1991,0.65560603
Lower-middle-income countries,1992,0.6782729
Lower-middle-income countries,1993,0.68948454
Lower-middle-income countries,1994,0.7225816
Lower-middle-income countries,1995,0.74507505
Lower-middle-income countries,1996,0.78565586
Lower-middle-income countries,1997,0.8063794
Lower-middle-income countries,1998,0.8116543
Lower-middle-income countries,1999,0.84266496
Lower-middle-income countries,2000,0.8595827
Lower-middle-income countries,2001,0.8522919
Lower-middle-income countries,2002,0.8583459
Lower-middle-income countries,2003,0.87962985
Lower-middle-income countries,2004,0.9105285
Lower-middle-income countries,2005,0.93533635
Lower-middle-income countries,2006,0.96932435
Lower-middle-income countries,2007,1.007631
Lower-middle-income countries,2008,1.0474694
Lower-middle-income countries,2009,1.0802794
Lower-middle-income countries,2010,1.116739
Lower-middle-income countries,2011,1.1585029
Lower-middle-income countries,2012,1.2021173
Lower-middle-income countries,2013,1.2168442
Lower-middle-income countries,2014,1.2847989
Lower-middle-income countries,2015,1.3179846
Lower-middle-income countries,2016,1.375727
Lower-middle-income countries,2017,1.4149407
Lower-middle-income countries,2018,1.4608876
Lower-middle-income countries,2019,1.496151
Lower-middle-income countries,2020,1.4090699
Lower-middle-income countries,2021,1.4941378
Lower-middle-income countries,2022,1.5208973
Lower-middle-income countries,2023,1.5847771
Luxembourg,1945,0.08540352
Luxembourg,1946,0.12222708
Luxembourg,1947,0.14693683
Luxembourg,1948,0.17173988
Luxembourg,1949,0.1963233
Luxembourg,1950,25.019104
Luxembourg,1951,30.221601
Luxembourg,1952,31.352243
Luxembourg,1953,28.688795
Luxembourg,1954,28.941704
Luxembourg,1955,32.38025
Luxembourg,1956,33.783737
Luxembourg,1957,35.140755
Luxembourg,1958,32.53683
Luxembourg,1959,33.395863
Luxembourg,1960,36.667374
Luxembourg,1961,36.614037
Luxembourg,1962,36.107838
Luxembourg,1963,35.433044
Luxembourg,1964,37.695488
Luxembourg,1965,36.986294
Luxembourg,1966,34.862476
Luxembourg,1967,33.833103
Luxembourg,1968,36.3812
Luxembourg,1969,38.975113
Luxembourg,1970,40.481926
Luxembourg,1971,38.589363
Luxembourg,1972,38.994183
Luxembourg,1973,40.598446
Luxembourg,1974,41.04947
Luxembourg,1975,33.54868
Luxembourg,1976,33.335667
Luxembourg,1977,30.58053
Luxembourg,1978,32.90971
Luxembourg,1979,33.518356
Luxembourg,1980,30.449984
Luxembourg,1981,26.028933
Luxembourg,1982,24.448862
Luxembourg,1983,22.887121
Luxembourg,1984,24.61119
Luxembourg,1985,25.195211
Luxembourg,1986,24.734852
Luxembourg,1987,23.769508
Luxembourg,1988,24.34743
Luxembourg,1989,26.094673
Luxembourg,1990,30.951601
Luxembourg,1991,32.121773
Luxembourg,1992,31.108923
Luxembourg,1993,31.073774
Luxembourg,1994,28.630857
Luxembourg,1995,22.380949
Luxembourg,1996,22.203487
Luxembourg,1997,20.401937
Luxembourg,1998,18.049078
Luxembourg,1999,18.883951
Luxembourg,2000,19.95559
Luxembourg,2001,20.84133
Luxembourg,2002,22.356348
Luxembourg,2003,23.131897
Luxembourg,2004,25.7921
Luxembourg,2005,25.953287
Luxembourg,2006,25.186571
Luxembourg,2007,23.54102
Luxembourg,2008,22.843689
Luxembourg,2009,21.329487
Luxembourg,2010,22.063877
Luxembourg,2011,21.40082
Luxembourg,2012,20.467789
Luxembourg,2013,19.019583
Luxembourg,2014,17.647102
Luxembourg,2015,16.409683
Luxembourg,2016,15.579897
Luxembourg,2017,15.52992
Luxembourg,2018,15.734253
Luxembourg,2019,15.741836
Luxembourg,2020,12.806264
Luxembourg,2021,13.152365
Luxembourg,2022,11.138974
Luxembourg,2023,10.5150585
Macao,1954,0.11111785
Macao,1955,0.11249962
Macao,1956,0.13348392
Macao,1957,0.15578811
Macao,1958,0.15962446
Macao,1959,0.20538923
Macao,1960,0.29601246
Macao,1961,0.4017173
Macao,1962,0.53586537
Macao,1963,0.58349717
Macao,1964,0.5683793
Macao,1965,0.49665642
Macao,1966,0.571409
Macao,1967,0.6332235
Macao,1968,0.6535297
Macao,1969,0.6602681
Macao,1970,0.7972645
Macao,1971,0.8623598
Macao,1972,0.8450927
Macao,1973,0.89298016
Macao,1974,1.2083777
Macao,1975,1.3255085
Macao,1976,1.1120611
Macao,1977,1.3294802
